'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'tests.reports.businessReport.PatientReportExportTests.usageRecentDaysDelayed', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC1', 'Owner': 'Carlos', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC1\\Carlos\\20200924T195016Z-PatientReportExportTests-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxAttributeAvailable BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Attribute Availability test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDefaults BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Defaults test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSettingOrder BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Setting Order test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxRangeAndScale RxCreate BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Range and Scale on Create Rx test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxRangeAndScale RxEdit BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Range and Scale on Edit Rx test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSave Default BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Save Settings test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSave Minimum BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Save Settings test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSave Maximum BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Save Settings test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSave Random BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Save Settings test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSaveEdited Random BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Save Edited Settings test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions RampEnabled on RampTime BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions RampEnabled on RampStartPressure BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions MaskResistance on MaskResistanceLock BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions TubingType on TubingTypeLock BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions ChangeHumidifierSettings on TubeTemp BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions ChangeHumidifierSettings on HumidityLevel BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions ChangeHumidifierSettings on HeatedTubeDisconnectHumidificationMode BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions ChangeHumidifierSettings on HeatedTubeDisconnectHumidifierSetting BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions ChangeHumidifierSettings on HumidificationMode BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions ChangeHumidifierSettings on HumidifierSetting BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions HumidificationMode on TubeTemp BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions HumidificationMode on HumidityLevel BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions HumidificationMode on HeatedTubeDisconnectHumidificationMode BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions HumidificationMode on HeatedTubeDisconnectHumidifierSetting BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions HumidificationMode on HumidifierSetting BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions TubeTemp on HumidityLevel BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxMinInteractions EPAP on IPAP BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Min Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxMinInteractions RampStartPressure on EPAP BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Min Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxMaxInteractions IPAP on EPAP BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Max Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxMaxInteractions EPAP on RampStartPressure BiPAP AVAPS 30 (System One 60 Series) device S mode None attribute ALL( JPN) market Max Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDeviceAvailable BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Device Availability test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxAttributeAvailable BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Attribute Availability test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDefaults BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Defaults test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSettingOrder BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Setting Order test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxRangeAndScale RxCreate BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Range and Scale on Create Rx test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxRangeAndScale RxEdit BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Range and Scale on Edit Rx test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSave Default BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Save Settings test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSave Minimum BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Save Settings test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSave Maximum BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Save Settings test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSave Random BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Save Settings test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxSaveEdited Random BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Save Edited Settings test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions BreathRate on TimedInspiration BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions RampEnabled on RampTime BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions RampEnabled on RampStartPressure BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions MaskResistance on MaskResistanceLock BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions TubingType on TubingTypeLock BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions ChangeHumidifierSettings on TubeTemp BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions ChangeHumidifierSettings on HumidityLevel BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
'Error:': 'Automatic test not part of trace', 'Test Name': 'RxDisableInteractions ChangeHumidifierSettings on HeatedTubeDisconnectHumidificationMode BiPAP AVAPS 30 (System One 60 Series) device ST mode AVAPS attribute ALL(JPN) market Disable Interactions test', 'Test Status': 'Passed', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC3', 'Owner': 'Nihar', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\Rx\\RC3\\Nihar\\1.33_rx_nihar.txt'
